,Price,PrivPer,F,G,H,J,K,Age,Mileage,Dispacement,Diesel,LPG,Doors5,FirstOwner,ServDealership,ABS,ElecWin,PowSteer,ParkingSens,MultiSteer,AAWheels,CruContr,OnBoardComp,Native
158,29900.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,157000.0,1686.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
159,16700.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,178000.0,1800.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
160,15900.0,1.0,0.0,0.0,1.0,0.0,0.0,14.0,147793.0,1796.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
161,12800.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0,245000.0,1910.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
162,54000.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,40197.0,1399.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
163,18900.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,186000.0,1686.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
164,16900.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,69000.0,1400.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
165,20800.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,269000.0,1686.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
166,19900.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,149000.0,1900.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
167,5900.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,234000.0,1800.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
169,5900.0,1.0,0.0,1.0,0.0,0.0,0.0,19.0,240000.0,1600.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
170,13700.0,1.0,0.0,0.0,1.0,0.0,0.0,13.0,138900.0,1596.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
173,19900.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,149000.0,1900.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
174,6900.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,259000.0,1700.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
175,12900.0,1.0,0.0,0.0,1.0,0.0,0.0,14.0,260000.0,1900.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
176,13900.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,200000.0,1700.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
177,23900.0,1.0,0.0,0.0,0.0,1.0,0.0,9.0,119000.0,1700.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
178,13700.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,157000.0,1400.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
180,24900.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,167000.0,1686.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
181,31900.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,12662.0,1600.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
182,14900.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,159000.0,1400.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
183,13900.0,1.0,0.0,0.0,1.0,0.0,0.0,14.0,198000.0,1598.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
184,19800.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0,91000.0,1910.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
185,15999.0,1.0,0.0,0.0,1.0,0.0,0.0,8.0,224000.0,1686.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
186,17600.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,154000.0,1248.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
187,33800.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,200500.0,1364.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
188,18900.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,144000.0,1398.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
189,38800.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,141000.0,1400.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
190,33900.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0,60000.0,1400.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
191,40997.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,60000.0,1400.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
192,23700.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,95036.0,1686.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
194,3800.0,1.0,0.0,1.0,0.0,0.0,0.0,20.0,214400.0,1600.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
195,7900.0,1.0,0.0,0.0,1.0,0.0,0.0,13.0,230000.0,1200.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
196,7800.0,1.0,0.0,1.0,0.0,0.0,0.0,12.0,336000.0,1700.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
198,24900.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,165000.0,1600.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
199,18000.0,1.0,0.0,0.0,1.0,0.0,0.0,14.0,217515.0,1998.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
200,16900.0,1.0,0.0,0.0,1.0,0.0,0.0,13.0,199999.0,1900.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
201,15900.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,186000.0,1900.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
202,17800.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,134820.0,1600.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
203,15900.0,1.0,0.0,0.0,1.0,0.0,0.0,14.0,112000.0,1800.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
204,15500.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0,206000.0,1598.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
205,19000.0,1.0,0.0,0.0,1.0,0.0,0.0,8.0,175000.0,1686.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
206,7300.0,1.0,0.0,1.0,0.0,0.0,0.0,16.0,182700.0,1598.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
207,12650.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,223260.0,1700.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
208,44900.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,36900.0,1390.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
209,13200.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,194000.0,1900.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
210,15799.0,1.0,0.0,0.0,1.0,0.0,0.0,13.0,165586.0,1589.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
211,31500.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,51000.0,1598.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
212,17200.0,1.0,0.0,0.0,1.0,0.0,0.0,11.0,194950.0,1600.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
213,39999.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,152342.0,1568.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
214,14900.0,1.0,0.0,0.0,1.0,0.0,0.0,13.0,211473.0,1800.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
215,14500.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,215000.0,1900.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
216,14900.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,171000.0,1598.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
217,21000.0,1.0,0.0,0.0,1.0,0.0,0.0,11.0,223000.0,1910.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
218,25900.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,244000.0,1700.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
219,48900.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,58000.0,1600.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
221,3800.0,1.0,0.0,1.0,0.0,0.0,0.0,21.0,210000.0,1598.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,11900.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0,195300.0,1910.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
223,6000.0,1.0,0.0,0.0,1.0,0.0,0.0,14.0,318000.0,1900.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
224,1700.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,180000.0,1395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
225,15400.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,163000.0,1600.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
226,16000.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0,187000.0,1700.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
227,29900.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,230000.0,1600.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
228,15900.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,142400.0,1800.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
230,10500.0,1.0,0.0,0.0,1.0,0.0,0.0,13.0,210000.0,1600.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
231,5999.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,200000.0,1700.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
233,14900.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,140000.0,1400.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
234,12900.0,1.0,0.0,0.0,1.0,0.0,0.0,11.0,210000.0,1910.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
235,2499.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,225000.0,1600.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
236,53900.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,42000.0,1400.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
237,57900.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,59490.0,1400.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
238,9900.0,1.0,0.0,0.0,1.0,0.0,0.0,14.0,167930.0,1600.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
239,27500.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,184311.0,1686.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
241,4900.0,1.0,0.0,1.0,0.0,0.0,0.0,19.0,333000.0,1800.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
242,44307.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,15809.0,1362.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
243,32000.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,125749.0,1686.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
244,39999.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,87362.0,1700.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
245,42999.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,76453.0,1600.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
246,18500.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,200000.0,1700.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
247,14700.0,1.0,0.0,0.0,1.0,0.0,0.0,13.0,179000.0,1900.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
248,14500.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0,197800.0,1686.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
250,23500.0,1.0,0.0,0.0,0.0,1.0,0.0,9.0,178000.0,1700.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,18900.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,189000.0,1600.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
252,42900.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0,45000.0,1956.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
254,12500.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0,185000.0,1249.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
255,10900.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,195000.0,1364.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
256,3799.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,290500.0,1686.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
257,30900.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,149657.0,1598.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
259,53900.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,46334.0,1400.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
260,12900.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,209000.0,1686.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,10800.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,210680.0,1700.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
264,2500.0,1.0,1.0,0.0,0.0,0.0,0.0,22.0,218000.0,1598.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
266,19900.0,1.0,0.0,0.0,1.0,0.0,0.0,11.0,197000.0,1900.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
267,52900.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,15400.0,1598.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
268,16200.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0,257000.0,1686.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
270,52900.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,6400.0,1598.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
272,15700.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,198000.0,1700.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
273,11900.0,1.0,0.0,0.0,1.0,0.0,0.0,13.0,284131.0,1910.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
274,66900.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4900.0,1399.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
275,29900.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,148000.0,1600.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
277,18900.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,143000.0,1995.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
278,4900.0,1.0,0.0,1.0,0.0,0.0,0.0,20.0,150500.0,1600.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
279,12900.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,190000.0,1598.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
281,5000.0,1.0,1.0,0.0,0.0,0.0,0.0,21.0,228000.0,1600.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
282,31999.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,184500.0,2000.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
283,7599.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,171000.0,1700.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
284,13900.0,1.0,0.0,0.0,1.0,0.0,0.0,13.0,159000.0,1364.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
285,4500.0,1.0,0.0,1.0,0.0,0.0,0.0,21.0,245000.0,1600.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,28500.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0,214895.0,1600.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
287,9000.0,1.0,0.0,0.0,1.0,0.0,0.0,14.0,217000.0,1700.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
288,10700.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,222000.0,1700.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
289,3900.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,218000.0,1800.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
291,42000.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,75756.0,1400.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
292,3500.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,111000.0,1600.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
293,52900.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,47855.0,1598.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
294,1200.0,1.0,0.0,0.0,1.0,0.0,0.0,21.0,191000.0,1600.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
295,12900.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,228350.0,1600.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
297,30500.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0,87000.0,1700.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
299,26500.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,77000.0,1598.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
300,18900.0,1.0,0.0,0.0,0.0,1.0,0.0,9.0,190000.0,1300.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
301,22400.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,149000.0,1796.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
302,15990.0,1.0,0.0,0.0,0.0,1.0,0.0,9.0,171018.0,1686.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
304,33999.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,90000.0,1600.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
305,4690.0,1.0,0.0,1.0,0.0,0.0,0.0,20.0,250000.0,1598.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
306,1600.0,1.0,1.0,0.0,0.0,0.0,0.0,23.0,190000.0,1389.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
307,37500.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,142456.0,1589.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
308,6499.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,183000.0,1700.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
310,26900.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,199999.0,1700.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,13900.0,1.0,0.0,0.0,1.0,0.0,0.0,13.0,110000.0,1300.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
312,11900.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,215000.0,1686.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
314,27900.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,175000.0,2000.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
315,10800.0,1.0,0.0,0.0,1.0,0.0,0.0,15.0,240000.0,1700.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
316,32900.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,142000.0,1956.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
317,39900.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,137000.0,1364.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
318,8400.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,168000.0,1300.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
319,40900.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,91000.0,1400.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
320,39999.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,112545.0,1598.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
